min_x,min_y,max_x,max_y,name
-35.246315963386444,-5.72436739966464,-35.24488395541652,-5.722060027040555,Parada Canavieira | N171
-35.2680122109187,-5.738104307655124,-35.26712748879511,-5.7371601921920705,Parada Joaquim Caldas Moreira | N491
-35.26640719803527,-5.733544830459363,-35.265215801585256,-5.732609269611544,Parada Senzala | N464
-35.26850970894643,-5.7248911497661625,-35.267409790876606,-5.723831150102036,Parada 29 de Fevereiro | N707
-35.35228659414632,-5.854418234915225,-35.3513840057052,-5.853514365076904,Supermercado Santo Antônio
-35.252333595064336,-5.729379218714656,-35.251105005380424,-5.727944381307332,Parada Assembleia | N406
-35.24719703047483,-5.732050570363966,-35.246294569383444,-5.731146629628382,Parada Álvaro Ozório de Almeida | N175
-35.29364973905846,-5.761497155278566,-35.29274726079685,-5.760593244713713,
-35.42435519557005,-5.632297314553374,-35.423453004277164,-5.6313934854390055,
-35.29270373931044,-5.761435955580273,-35.29180126054492,-5.76053204441201,
-35.42045122578033,-5.650037885010566,-35.419316473658355,-5.649085115000775,
-35.26476982004422,-5.730073956949504,-35.26340197949288,-5.7288020431821005,Parada Gameleiras | N474
-35.24288168503386,-5.753892900992975,-35.24193921462769,-5.752643799050468,Parada Iguatú | N237
-35.2585278311651,-5.737426866740541,-35.25762536869246,-5.736522933251787,Parada Lírios | N438
-35.237715766215985,-5.742493194118143,-35.23670303352446,-5.74158220588774,Parada São João | N180
-35.269386129520456,-5.739663263297381,-35.2684836703364,-5.738759336694942,Parada Panamá | N502
-35.234344150039675,-5.751854574044612,-35.23344164981938,-5.750950625947702,Parada Santa Inês | N027
-35.25177462364141,-5.725159169044747,-35.25087217621656,-5.724255230947583,Parada Diadema | N399
-35.25717033115929,-5.736879667174062,-35.25626786869834,-5.735975732818259,Parada Centro da Lagoa | N436
-35.24410502535224,-5.724297671448412,-35.24320257450622,-5.723393728543925,Parada Visconde de Laguna | N161
-35.255267959529746,-5.77211266721282,-35.25436544032796,-5.771208732779447,Parada Santo Agostinho | N049
-35.26090953422324,-5.738240065746033,-35.25999126571957,-5.737133434200421,Parada 22 de Dezembro | N442
-35.2400632315081,-5.79734979242609,-35.23893836893609,-5.796018407626357,Parada Adriano Nobre | O218
-35.2704503925549,-5.738457239909429,-35.268505184256774,-5.737298767349977,Parada Estação Nova Natal | N492
-35.26831475403955,-5.732380493813953,-35.2671496455541,-5.731222806260235,Parada Medelin | N514
-35.250460160729006,-5.724036561793755,-35.24945114290802,-5.723045753625177,Terminal Gramoré
-35.23904522471414,-5.7548399388775735,-35.2379755754154,-5.753708961121152,Parada Augusto Cesino Monteiro de Medeiros | N030
-35.24811303094169,-5.733007970063475,-35.24721056891652,-5.7321040299288555,Parada Ordânia | N177
-35.24048827393399,-5.755730577479876,-35.23958012598649,-5.754725722565889,Parada Jaqueira | N033
-35.261416658798446,-5.773618365263954,-35.26051414105889,-5.77271443472831,
-35.23733308629426,-5.798841472373653,-35.23643051356457,-5.797937527618613,
-35.24295222571565,-5.724304571806859,-35.24204977414289,-5.723400628185489,Parada Barão de Grajaú | N157
-35.296648128470274,-5.749276454517506,-35.29574567138486,-5.748372545474796,
-35.297099630992655,-5.752660254320352,-35.29619716886246,-5.7517563456719465,
