min_x,min_y,max_x,max_y,name
-11.445862040529052,14.447093941038537,-11.443646363344149,14.448439350673178,Nour Transport Voyayeur
-11.440972789296422,14.446271729481925,-11.44004581053288,14.447175070499142,Benso Transport
-11.454590825323294,14.41763713300399,-11.453663974505147,14.418540466977095,PArmelle Wèrèda
-11.447758092242278,14.448831931876251,-11.446831107586544,14.449735268104803,Tilemsi Transport
-11.438311583657812,14.443103228461895,-11.43738461617169,14.444006571519179,Bani Transport
-11.428070967182952,14.433596515073946,-11.426711290657972,14.435207336265327,Kayes
-11.441924967454744,14.4358806294068,-11.440998032374527,14.436783970574286,Gare Routiere Place Kenieba
-11.433951010613365,14.45538722746061,-11.433023989216402,14.45629057252045,Gare selibaby
-11.571829722990984,14.484991276375036,-11.570902676829077,14.48589452360581,
-11.44270603939971,14.434194228726199,-11.44110887324502,14.435934343964693,
