min_x,min_y,max_x,max_y,name
-49.4917659764746,-28.941181045329195,-49.49074022367512,-28.9402787546392,
-49.399480402344174,-28.97129052350753,-49.39845439781483,-28.970388276460675,
-49.52918293886296,-28.972356550932183,-49.52815686128318,-28.971454249036253,
-49.605550247918835,-29.031444362068587,-49.604523552219995,-29.03054203789995,
-49.40764473633279,-28.97776652487229,-49.406618663825434,-28.97686427509594,
-49.44536198050869,-28.862877940764196,-49.444337019645246,-28.861975659204163,
-49.52444881485438,-28.967710250281126,-49.52342278529222,-28.96680794968731,
-49.60967877369423,-29.03647126252442,-49.608652026444204,-29.03556893744412,
-49.624929321770644,-29.14624955805011,-49.62390147836673,-29.14534724191837,
-49.4188548797989,-28.98600952677464,-49.41782872035826,-28.9851072731936,Terminal Rodoviário Manoel Costa
-49.66817069136207,-28.91590078160661,-49.66714510877005,-28.914998418362096,
-49.561906004787,-29.00445595534805,-49.56087959535604,-29.003553644620414,
-49.45821785988398,-28.878419142471532,-49.45719274026876,-28.87751685749684,
-49.449406802463486,-28.86715304134501,-49.44838179769008,-28.866250758623355,
-49.44537267598344,-28.86195474082827,-49.44434772417049,-28.86105245914007,
-49.484637031252916,-28.932339144434145,-49.48361136889746,-28.931436855534255,Terminal de Ônibus
-49.618172331271936,-29.047729663393056,-49.6171454688657,-29.046827336575486,
-49.549710977454076,-28.992845409676047,-49.54851762198045,-28.991454689596054,
-49.6079254672667,-29.035249762269743,-49.6068987328719,-29.034347437698756,
-49.40217731568352,-28.97385792393064,-49.40115128447524,-28.972955676037557,
-49.59649451135467,-29.024454460789226,-49.59546788878502,-29.02355213917928,
-49.600508621103316,-29.02624696144546,-49.599481979036,-29.025344638523055,
-49.656010269978005,-28.95270137689304,-49.65498433015547,-28.951799023075644,
-49.444428683555586,-28.883923139154934,-49.44340351659855,-28.883020860813396,
-49.62438251709427,-29.145333558007984,-49.623354683043175,-29.144431241960497,
-49.67688963034095,-28.923455282698175,-49.67586396979033,-28.92255291727053,
-49.633022548831626,-29.090973463302827,-49.63199525130471,-29.090071136665678,
-49.40516222948077,-28.976503424410918,-49.404136170677695,-28.975601175557287,
-49.576211648946824,-29.012742157617588,-49.57518515119483,-29.01183984235089,
-49.396357607954094,-28.972587222729892,-49.39533159220523,-28.971684977238283,
-49.59511554992214,-29.023282151609386,-49.593503951604006,-29.02218504704129,
-49.52017329578968,-28.964044749654846,-49.51914730435732,-28.963142450313573,
-49.487534268134475,-28.933827591942702,-49.486234132056104,-28.932462407689297,Estação Rodoviária de Araranguá
-49.629984229677454,-29.080858489844942,-49.62848097178969,-29.079798209006697,
-49.627190941210145,-29.150057458222566,-49.62616305892703,-29.1491551417459,
-49.61517621278868,-29.044127863062947,-49.61414938734923,-29.043225536905567,
-49.41132085399423,-28.98116022545169,-49.41029474616365,-28.98025797451652,
-49.39543140210551,-28.97144862260119,-49.39440539805392,-28.970546377366986,
-49.409551745507486,-28.97952962517292,-49.40852565465057,-28.9786273747953,
-49.414198969031375,-28.984062225887577,-49.41317283112623,-28.983159974080642,
-49.39747769189705,-28.969274123200048,-49.396451708262134,-28.96837187676816,
-49.61573807850766,-29.016959564995698,-49.614711521630085,-29.016057234972862,
