min_x,min_y,max_x,max_y,name
0.9518577393021672,21.330752425166974,0.9528214608626312,21.331655374807042,Bordj Badji Mokhtar - Reggane - Adrar;محطة برج باجي مختار - رقان - أدرار
0.9521799503144043,21.327349624893273,0.9531436498503568,21.32825257508074,Tamanrasset et Timiaouine;محطة تمنراست وتيمياوين
