min_x,min_y,max_x,max_y,name
-61.16246690015933,13.144139793247078,-61.161334722378314,13.145850522820215,Carapan Gap Bustop
-61.17495749231921,13.133745899691938,-61.1740353078059,13.134649700291384,
-61.185916985982416,13.128837896756618,-61.18499481414191,13.129741703226719,
-61.17813319971611,13.13727089901303,-61.177211000408775,13.13817470097029,
-61.18704148443919,13.129289059328674,-61.18611531567772,13.130272540620862,
-61.180026192117765,13.132937998383518,-61.17910400800696,13.1338418015998,
-61.17623367283017,13.136972440298273,-61.175250928112646,13.138018559614688,
-61.18397598628403,13.132633597983853,-61.18237509588956,13.134212950957414,Cross Road
-61.18872968472762,13.130649516333913,-61.18713642020026,13.131792041423518,
-61.185906233420404,13.130416872088043,-61.184419803835254,13.131498655501877,
-61.1792223738766,13.137238120673656,-61.17824082653675,13.138142079294767,
-61.18212312616656,13.133792927721645,-61.18115517454556,13.134782972207972,
-61.19105273367124,13.12801500533537,-61.18953867594567,13.129490153228312,
-61.17947422134828,13.134682370973712,-61.17843417853124,13.13570622898762,
