min_x,min_y,max_x,max_y,name
32.34887259819355,60.06018726993897,32.350668602086195,60.06108513002953,Иссад
32.77351050523909,60.26996335881617,32.77531809485938,60.270861241153156,
32.723791943215105,59.997751041928105,32.72558465690284,59.998648958040974,Кулаково
32.35346525947257,60.06183603279466,32.35619001614569,60.06339806805025,
32.42330146357307,60.10039270201362,32.4259517377377,60.10130139811767,Садоводства
32.386002707417575,60.04856386593511,32.38779809284599,60.04946173403349,Весь
32.39394358090326,60.093626368354734,32.395741419357705,60.094524231613896,"Садоводство ""Брусничка"""
32.54517930714346,60.14257016434245,32.5492048251199,60.14387194070218,Торговый комплекс
32.78607455139593,60.27052663930692,32.78915356458242,60.27203216046174,Потанино
32.59950217822142,60.04218353007517,32.601719201177275,60.04683256955143,Колчаново
32.650231582127425,60.114715700428945,32.655036652182766,60.11836733791141,Лунгачи
32.80065677703062,60.237080681410596,32.80515934780919,60.24146546372695,Юги
32.571615273270325,60.133319058516065,32.57341532691452,60.13421694145294,Сясьский ЦБК
32.61110653004808,60.17904834027985,32.61719297539887,60.181049750349814,Низино
32.519288824553826,60.13440828264964,32.521806095282585,60.135815317962994,улица Кирова
32.591051986916554,60.0358524961941,32.59413609821836,60.03689480564678,Колчаново
32.74415078961751,59.94847562564211,32.74634862549382,59.949696174669214,Хвалово
32.73405210840725,59.97310973986081,32.735843491706106,59.97400766010831,Льзи
32.524707329653026,60.14020186440278,32.52802526505472,60.14143023117705,Сясьские Рядки
32.5395205641736,60.14284130779384,32.54184138936529,60.14392576494985,Сясьстрой
32.56773033665945,60.11460575899153,32.56974047548126,60.11569244104141,Пёхалево
32.691091761671245,60.14930615095357,32.694046349039645,60.1503363102659,Телжево
32.448391473082474,60.039496056697686,32.453098688102315,60.04093625001032,Златынь
32.38916421570014,60.09237776866666,32.390961984562864,60.093275631301964,"Садоводство ""Брусничка"""
32.586740803386114,60.13051097260798,32.588860460799445,60.13156824709938,Сясьский ЦБК
32.55040657247327,60.14339619630564,32.55314412830073,60.14430070376726,Сясьстрой
32.55738268498036,60.140346712134495,32.559310802030524,60.141402887712275,Сясьстрой - Гостиница
32.52587166681555,59.99369212286208,32.528537144544174,59.99491593808386,Георгиевский
32.5654749271859,60.135541586849385,32.56747246060988,60.1366227131651,Улица Культуры
32.48469837508194,59.97532815330876,32.48648982513809,59.976226046659995,Сельская
32.58418799114801,60.0284471433829,32.58784579341237,60.03019305934197,Коскеницы
32.650664024603,60.01944143989363,32.653664153037674,60.02104736062708,Яхново
32.38186765575564,60.05049256641507,32.383663144509725,60.051390433553514,Весь
32.73342212991675,59.97601794008293,32.735213670196906,59.97691585988616,Льзи
32.780236185711104,59.91495729409371,32.783710672127114,59.91710550774384,Мелекса
32.57082581020148,60.099343894469925,32.57272558809443,60.100521804832226,Пульница
32.766266307485424,60.19274728960938,32.76875149401172,60.194636856776405,165 км
32.41483828828957,60.044169673065,32.41923587488391,60.045564633046446,Белые Кресты
32.80303340187979,59.897321579620936,32.804980797175006,59.89854581910579,Юхора
32.72458912194973,59.994837741698625,32.72638167816785,59.99573565827051,Кулаково
32.741301747970894,59.953752880525506,32.74419161556517,59.95648691633266,Хвалово-2
32.49157155598577,60.03151231026357,32.49706773913173,60.03248439064355,Пенчино
32.514346013405934,60.032405208411454,32.51747477530116,60.033416993050345,
32.67630567317626,60.20233025785297,32.678109526964,60.20322814211622,Селиваново
32.56015759473911,60.01216125671634,32.56347161860224,60.01412013246405,Хамонтово
32.66996784905651,60.20407501465508,32.67382125584838,60.2055889816442,Селиваново
32.578120510185286,60.03527799689139,32.581518111104025,60.03640560602765,Микрорайон Алексино
