min_x,min_y,max_x,max_y,name
77.60752532521626,11.272513956108886,77.60905631463166,11.274180477436515,KEC Bus Stand
77.45485246587553,11.170172622519065,77.45576753396092,11.171076177466057,Uthukuli Bus Stop
77.35473084512883,11.097777686979402,77.35564575471443,11.098681313005908,
77.54260554981505,10.942277946122372,77.54351985001608,10.943181453862948,
77.6055263112687,11.302182279343583,77.60644168855747,11.303085720641214,Tiruvachi
77.34291046702835,11.0811877826359,77.34382533281575,11.082091417349446,Collector Office
77.54928316099894,11.257912757911216,77.55019843883106,11.258816242073697,Perundurai SIPCOT
77.74677566518056,11.110789925956883,77.74769033463666,11.111693274028,
77.34315287771966,11.13856478443137,77.34406792212431,11.1394684155539,Pichampalayam Bus Stop
77.7296715745871,11.22827412299724,77.73058662523098,11.229177476987507,
77.59550589297223,11.184683472178257,77.59642090685489,11.185586927806701,
77.34130389209086,11.128971983543533,77.34221890775324,11.129875616441748,Nesavalar Colony
77.70007987199247,11.159050109779525,77.70099472782773,11.159953490205348,
77.73877247121148,11.10493902274005,77.73968712860629,11.105842377244855,
77.57918261141052,11.272594970873724,77.58084829183422,11.274481233833972,Perundurai Bus Stand
77.68798775478018,11.230786707425741,77.68890284504067,11.231690092559052,
77.50424477020734,11.24195984165713,77.5051600296257,11.242863358327853,
77.59310002216522,11.165498970736317,77.5940149776621,11.166402429248661,
77.34706061661986,11.096913265603645,77.34946625515752,11.099455291314705,Tirupur Old Bus Stand
77.47990122439491,11.233225020851963,77.48087797458,11.23432537901824,
77.39199105160897,11.03714609742826,77.39290574823198,11.038049702557093,Pollikalipalayam
77.52926410065146,11.036073744209974,77.53017869918038,11.036977255775245,Jaycees School Bus Stop
77.48515245043765,11.250250635307177,77.48606774939664,11.251154164677814,Kalliambudur
77.45416884412283,11.219218781452348,77.45519775492954,11.220339118489752,
77.53329476247394,10.931851642540167,77.53420903735784,10.932755157445179,
77.33858742149907,11.109540282080687,77.33950237834524,11.110443917904627,Pushpa Theatre
77.52723404167281,10.87858573884949,77.5281481581595,10.879489261135936,"Kundadam Pirivu, Uthiyur"
77.38918799788193,11.143555626042135,77.39155286616295,11.145112485862018,Koolipalayam
77.58690242624847,11.225142970308635,77.58781757357912,11.226046429676277,Ingur
77.66756055335235,11.09906069588797,77.66847524647015,11.099964104097017,Palayakottai bus stop
77.54877839106906,11.301971959069835,77.54969380876089,11.30287544091502,Thudupathi Bus Station
77.33998464439418,11.130746746780144,77.34243112503424,11.133335830098387,New Bus Stand
77.68353054247437,11.237528505970552,77.68444565734676,11.238431894014239,
77.44330087219618,11.15338978963041,77.44748084604483,11.156117535140648,Uttukuli
77.6675746326858,11.239936100127284,77.66848976713639,11.240839499857522,
77.6906396577433,11.229541308376433,77.69155474207737,11.230444691608362,
77.60321007192864,11.159886958459069,77.60458994918618,11.1616989835685,
77.34563656419913,11.147738685513643,77.34655163564467,11.148642314471612,Boyampalayam Bus Stop
77.38708488865005,11.057171290355878,77.38965598274888,11.059253738784456,"Koyil Vazhi bus stand, Tiruppur"
77.62723389308768,11.252443064765302,77.63042147575014,11.254901274561043,Perundurai
77.55648682070878,11.28501586128161,77.55740217912069,11.285919338703254,Iyappanagar
77.70096625588538,11.16955271042675,77.70188114393477,11.170456089558114,
77.52125684881075,11.195833146188733,77.52217195102125,11.196736653796286,Vijayamangalam
77.73765776691809,11.107421622391266,77.73857243289976,11.108324977593632,
77.33535777698516,11.107406543100662,77.34199126864519,11.109794973319516,Tiruppur
77.60742260084383,11.309189080241586,77.6083379989822,11.310092519743202,Tiruvachi
77.55097577900406,11.310070160092598,77.55189122082572,11.310973639892246,ESEC Bus Stop
77.70529426146801,11.23069961389047,77.7062093383517,11.231602986094305,
77.52677621962962,10.89294013911027,77.52769038020269,10.893843660875136,Uthiyur Bus Stand
77.56292951950492,11.006357462862336,77.56567844649494,11.008105519428131,TNSTC Bus Depot
77.55957592376245,11.005068225720493,77.56156951493874,11.007611594469452,Kangeyam Bus stand
