min_x,min_y,max_x,max_y,name
131.25197233895696,45.82108431695369,131.25325866061254,45.82198368300516,分场
131.10412420008106,45.766787368445584,131.10540939951764,45.767686831513984,工人村
131.07305571693885,45.778373823404166,131.07590007850268,45.780671280186596,
131.24465286885865,45.86158751789439,131.24594013071138,45.862486882064516,龙湖
131.1143151566356,45.753515470348326,131.11560004296146,45.75441492961121,铁东
131.06975878849687,45.777435354675625,131.0727233044241,45.77934234401772,
131.05324682191008,45.76307925362999,131.05453197769842,45.76397874632982,电厂
131.1575001106305,45.7765184848321,131.15878548895785,45.77741791512723,砖厂
131.21284422148838,45.795040002901786,131.2141299780891,45.79593939705726,中心河
131.13283402635318,45.774246077386785,131.13411937323994,45.77514552257264,富强
