min_x,min_y,max_x,max_y,name
119.35073436164538,32.12714199946682,119.35179363809601,32.12804340049734,观光车一鹿有你停靠站
119.47052158126128,31.881342260313144,119.47266292200915,31.883014147073496,延陵客运站
119.35154776957316,32.12582329963657,119.35260703016816,32.12672470032757,观光车民宿停靠站
119.55523918040016,31.967374140481894,119.55652331557653,31.969176859261154,简渎河中桥
119.60120096432749,32.00485429695552,119.60249193196289,32.00661950275395,人社局
119.5551437067871,31.9780883567617,119.55639119574532,31.979241843296293,澳都花城
119.5595713862134,31.961468053380166,119.56131701298146,31.962742946108868,汤甲村
119.39690956964296,31.870018364710337,119.398758121193,31.871227940051465,荣炳汽车站
119.17092675461203,31.94400725825164,119.17403701656565,31.94724938907542,客运公司
119.16449403169369,31.946651628654735,119.1655513680696,31.94755317131009,实验幼儿园
119.40236921568314,32.15622551670104,119.40691001111024,32.15905866511039,公交公司
119.56488958766245,31.985590891588036,119.56741263810383,31.988233088351425,客运中心(南)
119.52933745058706,32.04114056592475,119.53138813571762,32.04385973513534,高速河阳收费站
119.41583981809183,32.15309674617047,119.4214276555111,32.155756461238376,镇江南
119.53919602987563,32.017916541745386,119.54067326821895,32.018869958531184,中北学院东
119.5611349036563,31.995429761340315,119.56219249606326,31.996331038623236,人民医院南
119.55903758562587,31.995374906312872,119.56053351541605,31.996321293799255,姜家园路水关路
119.31482069311105,32.10202108612676,119.31587970663449,32.10292251383752,韦岗温泉
119.17423753708215,31.973410612200087,119.17564576785666,31.975413687605123,华阳
119.55114839020104,32.00150717875265,119.55233070792907,32.0029226210472,朝阳桥
119.4873772108304,32.002169984373715,119.48902053592276,32.00374955475754,客运站
119.58621506289398,32.00125609184196,119.5892530640871,32.00706543205389,火车站北广场首末站
119.31136485104189,32.10908648552768,119.31242394870401,32.10998791443659,
119.56403112217508,31.994125158815777,119.56705717682577,31.99585863893329,双井巷
119.35818416166734,31.91883448707426,119.35924103807508,31.91973591288998,宝堰镇
119.58484700601738,31.99856571401412,119.58736367986124,32.000554258664536,丹阳汽车东站
119.55224540002354,31.971396014204753,119.55401689823688,31.9727477854921,西附村
119.57132281302191,31.989031900515943,119.57250908903644,31.99010759950777,江南嘉园
119.52530846431057,32.05191605279351,119.52636673541241,32.05281734717013,下岗桥
119.18021464546665,31.945210633261464,119.18127195429496,31.94611216670331,华阳政府
119.56087292923705,31.978099126802487,119.56312387535873,31.979287174290143,华都锦城
119.3606256846426,32.148692710370334,119.36171251576079,32.14981278947125,镇江国防园
119.34933246966,32.14296590013984,119.35039193008146,32.14386729982431,
119.56328048356514,31.956518865133837,119.56444681227083,31.958227434786025,凰嘉花苑东
119.57533970800138,31.98668390506377,119.57643899425241,31.98768959488478,伊公桥
119.17055442658777,31.94791423055575,119.17161177317487,31.948815769409038,进修学校
119.56669911551725,31.97817275995163,119.56967338803815,31.979356540938703,第三人民医院
119.57658180082602,31.981000992729896,119.57804199573921,31.98289040650595,万善公园西
119.36458494324874,31.979754039228194,119.36584325141412,31.981141660754933,白兔桥
119.53122504290144,32.03449514433729,119.53242496252135,32.03649705536064,公路处
119.52451243864323,32.05631925282956,119.52557076107978,32.057220547134065,河阳镇南
119.55336771064766,32.00577213340122,119.55443479124264,32.007049666533675,练湖医院
119.58258511408842,31.978323420226467,119.5844379902997,31.979445580644903,新新家园
119.55124273794148,32.00795783421379,119.55245576450831,32.00887346585627,锦湖新村南区
119.45541824565271,31.850264904239637,119.45663067935344,31.85126318381254,登冠客运站
119.18395892285393,31.94456211153116,119.18603958332821,31.946573346124815,句容市公交总公司
119.49347188618646,31.818622025219454,119.49452751354214,31.81952337474445,建昌客运站
119.55037365233694,31.975514424372072,119.55201004078226,31.977241276052332,花王公司
119.5151802468901,32.06029623575227,119.51629805089436,32.061300264123965,河阳首末站
119.35284858817487,32.11565481006534,119.35454883334006,32.117098330268696,大学城公交站
119.55909318181982,31.954255600429715,119.56157549298759,31.956352234585466,凰嘉花苑
119.29453050414095,32.05449308185683,119.29592707656258,32.05680030717548,东昌
119.37683911472612,32.1560410560748,119.37856313711639,32.15742680983773,蒋桥公交站
119.53460358888451,32.025913504316954,119.53581751454772,32.02710439574948,前观村
119.32982562766855,32.13165059304141,119.33088497207513,32.13255200692281,
119.3542431676885,32.12632740054688,119.35530243205253,32.12722879941726,观光车天鹅湖停靠站
119.30515789705211,32.15386606447121,119.30765040079422,32.15551833437791,唐驾庄
119.2914858688402,32.0526659752039,119.29254433090838,32.05356742476049,东昌停车场
119.35519115192768,32.12911810105343,119.35625044781325,32.13001949891072,观光车风情托马斯停靠站
119.37707476254405,31.832306187104585,119.37813063719707,31.833207612859685,西旸汽车客运站
119.55432703363228,31.99634691152886,119.55725636733962,31.997879285640792,姜家园路谷口街
119.39869801762592,32.07102757477529,119.40123015734314,32.072948041612904,上党客运站
119.176782925842,31.944881398019746,119.17849767679422,31.94590550243988,陈家里
119.5692411972324,31.99028842987458,119.5704283015975,31.991634669818772,千家乐
119.5710109807163,31.97821648047603,119.57267281804612,31.979363718185844,锦尚名都
119.3585177562114,32.12859650209725,119.35957704352916,32.12949789786687,观光车彩虹滑道停靠站
119.15983073599547,31.945615627190815,119.16088806376835,31.94651717277402,人民医院
119.1670219291633,31.947248129452035,119.16807927059973,31.948149670512777,实验小学
119.40595299483593,32.124131700934726,119.40703480135794,32.125690499006865,公交丹徒新城枢纽站
119.45070547846673,32.13583029864808,119.4523359972821,32.137365146969074,铭基公交站
119.52174653076969,32.058261095344136,119.5233770683696,32.0594944043006,河阳学校
119.52119783347554,32.05547095095167,119.52261997128842,32.056918949273474,黄陵村
119.3993730285327,32.16794788589727,119.40137348647751,32.169540812976884,凤凰家园公交站
119.38025796590489,32.01148638603826,119.38193355798589,32.01287819020834,镇江上会客运站
119.51899429453421,32.05936819202867,119.52032970729384,32.06030970812212,河阳卫生院
119.5455797565508,32.00974709250625,119.54716484285997,32.01066030764729,第九中学北
119.36299747014407,31.91793213230833,119.3648580994112,31.91966447944168,镇江宝堰客运站
119.40546745856203,31.870029399140417,119.40652374117568,31.87093080082373,金坛255A路终点
